id,date,barangay,crime_type,crime_count,latitude,longitude,month_year,year,month
3413,2024-03-14,BARANGAY 23-C,Cyberbullying,4,7.006727766748616,125.47624418403836,2024-03,2024,3
3847,2024-03-15,CATALUNAN GRANDE,Illegal Drugs,3,7.291345272210486,125.64964873611872,2024-03,2024,3
2396,2024-03-15,ULAS,Identity Theft,5,7.103763238221357,125.48336733779634,2024-03,2024,3
1727,2024-03-16,BARANGAY 3-A (POB.),Identity Theft,5,7.152826638444937,125.45915489459044,2024-03,2024,3
3588,2024-03-17,LUBOGAN,Cyber Fraud,4,7.228734087602461,125.61920370345852,2024-03,2024,3
760,2024-03-18,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,4,7.236579163367359,125.6966521623911,2024-03,2024,3
2646,2024-03-18,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Theft,5,7.108015139770293,125.52317960917148,2024-03,2024,3
3984,2024-03-18,TAMAYONG,Murder,4,7.067823721303169,125.46591682503312,2024-03,2024,3
858,2024-03-20,76-A (BUCANA),Online Scam,1,7.141620083533,125.68141924187044,2024-03,2024,3
2543,2024-03-20,BAGUIO PROPER,Cyber Fraud,3,7.253776431903319,125.69019843340604,2024-03,2024,3
2563,2024-03-21,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,3,7.015067803439192,125.45514386684457,2024-03,2024,3
2432,2024-03-21,CARMEN,Identity Theft,5,7.2480122079224465,125.68238367867204,2024-03,2024,3
2709,2024-03-21,MAGSAYSAY,Carnapping,5,7.005265709009989,125.5984398615971,2024-03,2024,3
1610,2024-03-22,SUBASTA,Robbery,4,7.1620035743813535,125.53779110646391,2024-03,2024,3
1342,2024-03-23,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Murder,3,7.138786887021795,125.68451086583669,2024-03,2024,3
271,2024-03-23,40-D BOLTON ISLA,Cyber Fraud,5,7.242808346643554,125.59462961584782,2024-03,2024,3
1631,2024-03-24,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Online Scam,2,7.226848998668574,125.62699396480572,2024-03,2024,3
1626,2024-03-24,BUNAWAN (POB.),Cyber Fraud,2,7.2070014672462,125.65311863781308,2024-03,2024,3
1609,2024-03-24,BARANGAY 2-A (POB.),Phishing,2,7.07011362457313,125.534711328111,2024-03,2024,3
3315,2024-03-24,ILANG,Murder,2,7.06530021987416,125.41992160603816,2024-03,2024,3
2907,2024-03-25,MARILOG,Cyberbullying,3,7.2919234488916995,125.46929379315844,2024-03,2024,3
1359,2024-03-25,"PACIANO BANGOY (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,5,7.083048339170516,125.65599515599996,2024-03,2024,3
1710,2024-03-25,BUHANGIN (POB.),Illegal Drugs,1,7.195060327719446,125.67209565553148,2024-03,2024,3
816,2024-03-26,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,1,7.155651417137822,125.68043865524784,2024-03,2024,3
3783,2024-03-26,GUMALANG,Murder,4,7.003243325090559,125.6637613012756,2024-03,2024,3
3365,2024-03-26,BARANGAY 28-C,Identity Theft,1,7.281720543835087,125.54404048189151,2024-03,2024,3
1029,2024-03-27,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Vandalism,2,7.095730141972977,125.61782545544516,2024-03,2024,3
2398,2024-03-27,VICENTE HIZON SR.,Online Scam,1,7.007634327971726,125.4988591241322,2024-03,2024,3
1208,2024-03-28,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Online Scam,5,7.133770811913024,125.53035928899136,2024-03,2024,3
3387,2024-03-28,BAO JOAQUIN,Robbery,4,7.073019004965559,125.4284216744338,2024-03,2024,3
2315,2024-03-28,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,2,7.297845051699721,125.48325684147072,2024-03,2024,3
1956,2024-03-29,TAPAK,Hacking,2,7.279933999403067,125.58676409713868,2024-03,2024,3
3337,2024-03-29,"ACACIA (BRGY UNDER PS 13, DCPO)",Robbery,2,7.272468546610097,125.41493430045692,2024-03,2024,3
679,2024-03-31,76-A BUCANA,Physical Injury,2,7.290841129982611,125.60374877049588,2024-03,2024,3
2826,2024-03-31,BARANGAY 32-D,Phishing,4,7.254412626880445,125.6433313698916,2024-03,2024,3
3584,2024-03-31,BARANGAY 17-B,Phishing,4,7.257938402443494,125.43604777762069,2024-03,2024,3
3043,2024-03-31,MARILOG,Carnapping,5,7.033991051418239,125.59381408322898,2024-03,2024,3
3193,2024-03-31,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Homicide,4,7.285844505100751,125.55147984122682,2024-03,2024,3
3610,2024-04-01,DALIAO,Murder,1,7.290977957603557,125.4633624775764,2024-04,2024,4
1171,2024-04-01,SUBASTA,Murder,2,7.185078075512722,125.52765169778156,2024-04,2024,4
1348,2024-04-02,TUNGKALAN,Online Scam,2,7.111311628895381,125.47728959962906,2024-04,2024,4
1396,2024-04-02,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,2,7.248665009764783,125.51161307034369,2024-04,2024,4
773,2024-04-02,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,1,7.038246598699595,125.4704263265175,2024-04,2024,4
1908,2024-04-03,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Hacking,3,7.110382225390626,125.63339549147128,2024-04,2024,4
1259,2024-04-04,GUMALANG,Vandalism,2,7.01926268112254,125.52514928369273,2024-04,2024,4
2975,2024-04-04,MAHAYAG,Homicide,2,7.1153065115572405,125.56398448189913,2024-04,2024,4
1288,2024-04-04,BAYABAS,Online Scam,3,7.105188079362754,125.415052605096,2024-04,2024,4
2091,2024-04-05,BAYABAS,Cyber Fraud,4,7.232683555277598,125.5256798933952,2024-04,2024,4
3778,2024-04-05,WINES,Homicide,3,7.169981577671639,125.6409913720554,2024-04,2024,4
1481,2024-04-06,LACSON,Carnapping,3,7.245350264852506,125.64348810433346,2024-04,2024,4
3679,2024-04-07,SANTO NINO,Assault,2,7.240433732866886,125.42206900626472,2024-04,2024,4
2173,2024-04-07,SANTO NINO,Homicide,3,7.052464431152788,125.41635278322411,2024-04,2024,4
1083,2024-04-08,TIGATTO,Theft,4,7.125274232735478,125.65124175588564,2024-04,2024,4
1012,2024-04-08,RIVERSIDE,Theft,3,7.296300402398994,125.61198123869826,2024-04,2024,4
2929,2024-04-09,MULIG,Cyber Fraud,4,7.226274477904624,125.60942116392104,2024-04,2024,4
53,2024-04-09,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Hacking,1,7.281849682469256,125.646981963804,2024-04,2024,4
2993,2024-04-10,LIZADA,Carnapping,2,7.165812122715564,125.4719846711171,2024-04,2024,4
3377,2024-04-11,TORII (POB.),Online Scam,3,7.228255399279234,125.55819326869272,2024-04,2024,4
804,2024-04-11,SALAYSAY,Theft,4,7.182014513914857,125.45703862989562,2024-04,2024,4
740,2024-04-11,GUMALANG,Cyberbullying,2,7.113083328827472,125.58639918724673,2024-04,2024,4
2614,2024-04-12,TAPAK,Murder,5,7.222271216845622,125.41090222449488,2024-04,2024,4
691,2024-04-13,SUBASTA,Illegal Drugs,1,7.097103770921273,125.51074085814275,2024-04,2024,4
2302,2024-04-13,ILANG,Vandalism,5,7.17161459301079,125.53279645447812,2024-04,2024,4
2261,2024-04-13,"WAAN (BRGY UNDER ps 13, DCPO)",Murder,4,7.2321638967190465,125.43614454673154,2024-04,2024,4
122,2024-04-14,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,2,7.268827389977048,125.55764109220677,2024-04,2024,4
3263,2024-04-15,EDEN,Homicide,5,7.125781498349807,125.60098604725776,2024-04,2024,4
1169,2024-04-16,BARANGAY 37-D,Vandalism,3,7.0019157615150505,125.46106046216607,2024-04,2024,4
881,2024-04-16,MARILOG,Carnapping,4,7.069322438976421,125.46122629834672,2024-04,2024,4
3017,2024-04-16,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Identity Theft,4,7.219809715177084,125.47240491115126,2024-04,2024,4
3358,2024-04-16,CATALUNAN GRANDE,Vandalism,4,7.114839629330916,125.68373241510254,2024-04,2024,4
2007,2024-04-16,COMMUNAL,Homicide,3,7.134921952735162,125.5555096390006,2024-04,2024,4
2987,2024-04-16,MALAGOS,Cyberbullying,3,7.0155006164973885,125.52883436912362,2024-04,2024,4
3705,2024-04-17,LAMANAN,Illegal Drugs,1,7.284148438870075,125.41474824874652,2024-04,2024,4
3209,2024-04-17,DALIAO,Vandalism,1,7.131763180374915,125.51494934056774,2024-04,2024,4
3759,2024-04-17,BARANGAY 39-D (POB.),Theft,3,7.128987285933946,125.66754606342198,2024-04,2024,4
3725,2024-04-17,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Hacking,3,7.11175267946604,125.67091519593076,2024-04,2024,4
2144,2024-04-18,MINTAL,Physical Injury,2,7.094305033955124,125.66277990665589,2024-04,2024,4
3482,2024-04-18,ILANG,Robbery,4,7.171782169864606,125.44147366969024,2024-04,2024,4
1102,2024-04-19,SALAPAWAN,Illegal Drugs,1,7.290730789042243,125.57328392419114,2024-04,2024,4
3720,2024-04-19,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Assault,1,7.078314557870455,125.69565723997655,2024-04,2024,4
3400,2024-04-21,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,3,7.173010719657327,125.47497051649108,2024-04,2024,4
1125,2024-04-21,BARANGAY 3-A (POB.),Cyberbullying,1,7.196572594191706,125.67384024012236,2024-04,2024,4
762,2024-04-21,LASANG,Cyberbullying,1,7.093516620338664,125.6960687836165,2024-04,2024,4
1230,2024-04-21,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Assault,1,7.1228002018945125,125.57934240402044,2024-04,2024,4
3927,2024-04-22,SIRIB,Phishing,3,7.181058641950337,125.65600394928262,2024-04,2024,4
3262,2024-04-22,CAWAYAN,Theft,1,7.152341519187634,125.45712404880749,2024-04,2024,4
2271,2024-04-22,FATIMA (BENOWANG),Cyber Fraud,5,7.031267440842504,125.50500206054195,2024-04,2024,4
1371,2024-04-23,MALABOG,Assault,4,7.291418528212492,125.51535474411187,2024-04,2024,4
1349,2024-04-23,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Cyber Fraud,5,7.296294869120818,125.53498310228066,2024-04,2024,4
913,2024-04-25,BUNAWAN (POB.),Phishing,1,7.1872446723547405,125.5603677657469,2024-04,2024,4
1878,2024-04-25,EDEN,Carnapping,3,7.152508164074884,125.60078048752526,2024-04,2024,4
982,2024-04-25,NEW VALENCIA,Carnapping,1,7.231273661123747,125.47270610854105,2024-04,2024,4
706,2024-04-25,40-D BOLTON ISLA,Cyber Fraud,5,7.296988069716983,125.5266576701642,2024-04,2024,4
35,2024-04-25,BARANGAY 27-C,Physical Injury,1,7.289689609922368,125.44686045237918,2024-04,2024,4
776,2024-04-26,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Online Scam,1,7.044975228204632,125.64825710818614,2024-04,2024,4
3171,2024-04-26,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Homicide,2,7.196552114357301,125.5449042338532,2024-04,2024,4
1079,2024-04-26,BARANGAY 37-D,Illegal Drugs,5,7.065476166359519,125.54504942553204,2024-04,2024,4
17,2024-04-26,CAWAYAN,Theft,2,7.091272672887861,125.66582583264406,2024-04,2024,4
1122,2024-04-27,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Phishing,1,7.286695449468926,125.6773925373386,2024-04,2024,4
3197,2024-04-27,NEW VALENCIA,Murder,3,7.282336243760102,125.43932395851142,2024-04,2024,4
1650,2024-04-27,TAPAK,Physical Injury,4,7.212623409322893,125.5742267997167,2024-04,2024,4
98,2024-04-27,BARANGAY 28-C,Physical Injury,2,7.1282623055075645,125.42447961600146,2024-04,2024,4
39,2024-04-27,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Physical Injury,5,7.205269907953647,125.5978268886246,2024-04,2024,4
1996,2024-04-27,VICENTE HIZON SR.,Vandalism,1,7.197086546880142,125.6053306083208,2024-04,2024,4
2064,2024-04-27,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,5,7.137771963279088,125.57183175292114,2024-04,2024,4
846,2024-04-28,"ACACIA (BRGY UNDER PS 13, DCPO)",Theft,2,7.124387237118107,125.51766533803008,2024-04,2024,4
2257,2024-04-29,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Physical Injury,2,7.155233905526512,125.58587477784812,2024-04,2024,4
903,2024-04-30,FATIMA (BENOWANG),Murder,1,7.054430630526939,125.43697423743976,2024-04,2024,4
3217,2024-04-30,SALUMAY,Murder,3,7.049585347042887,125.56972419196536,2024-04,2024,4
1926,2024-05-01,CALINAN (POB.),Robbery,4,7.02789719194694,125.61526841479456,2024-05,2024,5
6,2024-05-02,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Assault,2,7.046798356100861,125.48045231032349,2024-05,2024,5
266,2024-05-02,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Cyber Fraud,5,7.222230585326261,125.53261002627934,2024-05,2024,5
3367,2024-05-02,SALOY,Theft,1,7.097353540052603,125.5479742479078,2024-05,2024,5
2848,2024-05-02,BUDA,Physical Injury,4,7.07530041497869,125.5346554096956,2024-05,2024,5
1892,2024-05-03,"DUTERTE (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,1,7.120448294758386,125.57587064963424,2024-05,2024,5
2071,2024-05-04,TACUNAN,Online Scam,5,7.227025451706591,125.6847843515268,2024-05,2024,5
3650,2024-05-04,MABUHAY,Assault,3,7.299867310975132,125.577542372299,2024-05,2024,5
3760,2024-05-04,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Robbery,3,7.24928475131652,125.45893239456684,2024-05,2024,5
3420,2024-05-05,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Hacking,2,7.004314433821626,125.61423574227749,2024-05,2024,5
3506,2024-05-05,BARANGAY 11-A,Theft,3,7.186789160079598,125.68391359600751,2024-05,2024,5
770,2024-05-06,CAWAYAN,Assault,2,7.246377191401604,125.50367387576124,2024-05,2024,5
2438,2024-05-06,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Robbery,3,7.102116131276351,125.43442258750146,2024-05,2024,5
822,2024-05-06,BARANGAY 14-B,Assault,3,7.001389606901381,125.48669055747632,2024-05,2024,5
330,2024-05-06,SUAWAN (TULI),Physical Injury,3,7.074319296850347,125.64431603378064,2024-05,2024,5
3895,2024-05-06,MAGSAYSAY,Assault,1,7.219448939212942,125.54718407276948,2024-05,2024,5
334,2024-05-07,BAGANIHAN,Phishing,5,7.034821792152075,125.59318697383428,2024-05,2024,5
941,2024-05-07,BARANGAY 32-D,Cyber Fraud,3,7.082216566206162,125.50255471257518,2024-05,2024,5
1085,2024-05-07,MALAGOS,Hacking,5,7.283419606687423,125.4584874814496,2024-05,2024,5
3634,2024-05-08,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Murder,5,7.1053658162046345,125.69507918992164,2024-05,2024,5
1008,2024-05-08,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Carnapping,3,7.2547586954695955,125.65426428991644,2024-05,2024,5
2379,2024-05-08,TORII (POB.),Assault,4,7.1339258549204745,125.6903593697854,2024-05,2024,5
2779,2024-05-09,"MANDUG (BRGY UNDER PS 13, DCPO)",Carnapping,4,7.133662491622567,125.69678398353192,2024-05,2024,5
2944,2024-05-10,BINUGAO,Homicide,1,7.214327249221372,125.4140893267223,2024-05,2024,5
270,2024-05-10,SAN ISIDRO,Theft,4,7.088077553279348,125.68215118586384,2024-05,2024,5
2346,2024-05-10,MAHAYAG,Theft,4,7.2005717940168745,125.42192552730783,2024-05,2024,5
555,2024-05-10,BAGANIHAN,Homicide,5,7.262996080797503,125.5375555686561,2024-05,2024,5
1217,2024-05-11,CALINAN (POB.),Physical Injury,5,7.024714313684753,125.53337205032084,2024-05,2024,5
911,2024-05-11,BAGO OSHIRO,Phishing,3,7.177088482754442,125.66534361827902,2024-05,2024,5
1599,2024-05-12,BUHANGIN (POB.),Illegal Drugs,3,7.025697474878929,125.59866964749888,2024-05,2024,5
1646,2024-05-13,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Illegal Drugs,1,7.226581126149043,125.48226386673726,2024-05,2024,5
2527,2024-05-13,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,5,7.063211489160161,125.40744516343356,2024-05,2024,5
3868,2024-05-14,BAGANIHAN,Cyberbullying,2,7.202746877531222,125.50374857109288,2024-05,2024,5
3438,2024-05-14,BAYABAS,Cyberbullying,1,7.179055563066328,125.46826016308094,2024-05,2024,5
1201,2024-05-14,SALAPAWAN,Assault,1,7.227478958778707,125.4913471273062,2024-05,2024,5
3972,2024-05-14,SUBASTA,Hacking,4,7.163259598751111,125.5911142660511,2024-05,2024,5
3403,2024-05-14,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,2,7.299667783609987,125.57172231779032,2024-05,2024,5
2154,2024-05-15,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Phishing,4,7.247793463812425,125.4188722428054,2024-05,2024,5
390,2024-05-15,LASANG,Physical Injury,5,7.242050421780179,125.41321975847112,2024-05,2024,5
3103,2024-05-16,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Online Scam,3,7.274364599154567,125.6877072527919,2024-05,2024,5
1546,2024-05-17,"TAGURANO (BRGY IS NOW UNDER PS 19, DCPO)",Murder,2,7.1450636940159775,125.4225836149955,2024-05,2024,5
2076,2024-05-17,BARANGAY 22-C,Illegal Drugs,5,7.261173527513802,125.41054777508135,2024-05,2024,5
817,2024-05-18,TAMAYONG,Online Scam,1,7.177382630723479,125.67276064086197,2024-05,2024,5
1354,2024-05-18,BAGUIO PROPER,Physical Injury,4,7.2175772981245405,125.56146603056057,2024-05,2024,5
3806,2024-05-19,SANTO NINO,Vandalism,5,7.290917089839393,125.4320973783524,2024-05,2024,5
2409,2024-05-19,TIGATTO,Murder,5,7.296410789846678,125.5536265730096,2024-05,2024,5
1848,2024-05-19,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,3,7.059241146957981,125.62081062012784,2024-05,2024,5
1767,2024-05-19,74-A (MATINA CROSSING),Carnapping,3,7.22120712321634,125.47585122020708,2024-05,2024,5
2018,2024-05-20,SIRIB,Cyberbullying,3,7.269950003706182,125.56407465413794,2024-05,2024,5
3971,2024-05-20,LAMANAN,Identity Theft,3,7.292140124007145,125.69479572344808,2024-05,2024,5
2030,2024-05-21,BARANGAY 38-D (OB.),Online Scam,3,7.196252380442222,125.43034968588394,2024-05,2024,5
2750,2024-05-21,BANTOL,Carnapping,4,7.190786412149119,125.52236827103408,2024-05,2024,5
409,2024-05-21,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Carnapping,2,7.271614592925779,125.51464184244978,2024-05,2024,5
3987,2024-05-21,BARANGAY 27-C,Carnapping,5,7.028608276381901,125.63518575542936,2024-05,2024,5
261,2024-05-22,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,5,7.184502168009751,125.43454385351856,2024-05,2024,5
3081,2024-05-22,TUGBOK (POB.),Assault,2,7.220960568500438,125.50068277327227,2024-05,2024,5
1873,2024-05-22,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,3,7.151755807885548,125.58840913937088,2024-05,2024,5
633,2024-05-23,BARANGAY 11-A,Homicide,5,7.1535032326347,125.64071880916607,2024-05,2024,5
2441,2024-05-23,BAGANIHAN,Carnapping,5,7.166113445607404,125.48065846349373,2024-05,2024,5
1783,2024-05-23,CABANTIAN,Homicide,1,7.13844323938742,125.5788130786433,2024-05,2024,5
3936,2024-05-23,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Illegal Drugs,1,7.163937562518437,125.43656676362411,2024-05,2024,5
2306,2024-05-24,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,1,7.119104512371157,125.53293820359688,2024-05,2024,5
2326,2024-05-24,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Homicide,5,7.286518153445496,125.45800177008364,2024-05,2024,5
1904,2024-05-25,"BALENGAENG (BRGY IS NOW UNDER PS 20, DCPO)",Illegal Drugs,3,7.010593406482072,125.51274636570238,2024-05,2024,5
1156,2024-05-26,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Identity Theft,5,7.225814991867292,125.49028989588948,2024-05,2024,5
3092,2024-05-26,BUHANGIN (POB.),Murder,1,7.287274304525145,125.67696712409555,2024-05,2024,5
1318,2024-05-26,"MANDUG (BRGY UNDER PS 13, DCPO)",Online Scam,2,7.219476856526599,125.68766156195711,2024-05,2024,5
1962,2024-05-27,BARANGAY 23-C,Theft,5,7.122971466908886,125.6841458808019,2024-05,2024,5
1297,2024-05-27,MAPI-ILA,Online Scam,5,7.050244774677721,125.54031618479137,2024-05,2024,5
2511,2024-05-28,GUMITAN,Physical Injury,3,7.018737278085721,125.4156998571902,2024-05,2024,5
100,2024-05-28,TALOMO (POB.),Theft,3,7.032367428097992,125.40835567224632,2024-05,2024,5
2921,2024-05-30,MALABOG,Carnapping,2,7.097588540206909,125.68032323837136,2024-05,2024,5
1668,2024-05-31,TUNGKALAN,Carnapping,3,7.279178564393175,125.65033747585684,2024-05,2024,5
207,2024-05-31,SALAYSAY,Assault,1,7.03044146285981,125.575669118638,2024-05,2024,5
232,2024-05-31,CARMEN,Identity Theft,3,7.150791127931558,125.56693939120466,2024-05,2024,5
1902,2024-06-01,PAMPANGA,Homicide,4,7.001568884062874,125.5628821333468,2024-06,2024,6
2687,2024-06-01,40-D BOLTON ISLA,Carnapping,5,7.037310519700153,125.51179713896823,2024-06,2024,6
1919,2024-06-01,74-A (MATINA CROSSING),Physical Injury,2,7.117457709453348,125.48562122053904,2024-06,2024,6
3758,2024-06-02,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,5,7.102632286259079,125.66451519191862,2024-06,2024,6
1092,2024-06-02,"WAAN (BRGY UNDER ps 13, DCPO)",Cyber Fraud,4,7.19489399469771,125.41582318564868,2024-06,2024,6
1423,2024-06-02,TAPAK,Homicide,3,7.012471857715117,125.69247128184308,2024-06,2024,6
3740,2024-06-02,TAPAK,Hacking,5,7.173367333808226,125.42360957301226,2024-06,2024,6
2604,2024-06-03,LAMANAN,Cyberbullying,1,7.095276038578335,125.64213210609586,2024-06,2024,6
1435,2024-06-05,LASANG,Cyber Fraud,5,7.041895376426893,125.57884279486495,2024-06,2024,6
1245,2024-06-05,BUDA,Assault,4,7.228307197282899,125.61517856275972,2024-06,2024,6
1964,2024-06-06,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Cyberbullying,1,7.115149885579913,125.63155081056904,2024-06,2024,6
2576,2024-06-06,"ACACIA (BRGY UNDER PS 13, DCPO)",Physical Injury,5,7.192142812652753,125.61204107886316,2024-06,2024,6
3561,2024-06-06,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Theft,3,7.091939040412846,125.62065621173808,2024-06,2024,6
1978,2024-06-07,BUNAWAN (POB.),Assault,4,7.128897043821681,125.44497277597416,2024-06,2024,6
332,2024-06-07,MABUHAY,Identity Theft,5,7.22735383313931,125.43965389732617,2024-06,2024,6
2657,2024-06-08,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Carnapping,5,7.246653966044927,125.47535760138136,2024-06,2024,6
3118,2024-06-09,BARANGAY 5-A (POB.),Illegal Drugs,2,7.004123666203403,125.41974895300896,2024-06,2024,6
3792,2024-06-09,TAPAK,Vandalism,4,7.020170254027168,125.46579612036342,2024-06,2024,6
2291,2024-06-10,"ACACIA (BRGY UNDER PS 13, DCPO)",Cyber Fraud,4,7.183234021322731,125.44283569100035,2024-06,2024,6
2847,2024-06-11,"ACACIA (BRGY UNDER PS 13, DCPO)",Murder,5,7.236264725757634,125.5248854785633,2024-06,2024,6
810,2024-06-11,BAO JOAQUIN,Illegal Drugs,5,7.0339714137522265,125.6578936036058,2024-06,2024,6
1139,2024-06-11,COMMUNAL,Vandalism,1,7.144175973197994,125.60493428571692,2024-06,2024,6
2842,2024-06-11,SAN ISIDRO,Carnapping,5,7.226279492004107,125.45008505371034,2024-06,2024,6
3781,2024-06-11,SALUMAY,Illegal Drugs,3,7.11985563537608,125.53665050856576,2024-06,2024,6
3696,2024-06-11,SASA,Phishing,5,7.009031161663396,125.603436750461,2024-06,2024,6
2273,2024-06-11,SALAYSAY,Carnapping,2,7.146300120586379,125.41968782645336,2024-06,2024,6
1014,2024-06-12,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Theft,4,7.011828043410552,125.5905970040125,2024-06,2024,6
871,2024-06-12,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,3,7.111992794883926,125.514637048338,2024-06,2024,6
2364,2024-06-13,BAGUIO PROPER,Hacking,4,7.145800148139281,125.5409412964346,2024-06,2024,6
889,2024-06-14,76-A (BUCANA),Cyberbullying,5,7.029832417827803,125.4076045812792,2024-06,2024,6
2748,2024-06-14,BAGUIO PROPER,Illegal Drugs,1,7.044088812876463,125.42222247216314,2024-06,2024,6
674,2024-06-14,BARANGAY 13-B,Murder,5,7.157353416871076,125.43377713995876,2024-06,2024,6
731,2024-06-16,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,5,7.049279739379298,125.436109072863,2024-06,2024,6
1095,2024-06-16,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,2,7.069200943515328,125.41354540932367,2024-06,2024,6
1863,2024-06-17,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Illegal Drugs,5,7.053228630840912,125.40223894212517,2024-06,2024,6
1073,2024-06-18,PANACAN,Theft,4,7.012627956890909,125.5455053962572,2024-06,2024,6
85,2024-06-20,74-A (MATINA CROSSING),Homicide,1,7.093294696514699,125.46561416667195,2024-06,2024,6
2877,2024-06-21,TIGATTO,Carnapping,2,7.149261955643831,125.45785188268268,2024-06,2024,6
1241,2024-06-21,MABUHAY,Illegal Drugs,1,7.260586950386683,125.69370955223752,2024-06,2024,6
2263,2024-06-21,TALOMO (POB.),Cyberbullying,2,7.267756986986454,125.4469838444678,2024-06,2024,6
470,2024-06-23,LAMANAN,Assault,3,7.288966761832183,125.66388044901352,2024-06,2024,6
3335,2024-06-24,LAMANAN,Vandalism,3,7.267122855165798,125.50569266526276,2024-06,2024,6
1411,2024-06-24,"BAGO APLAYA (BRGY IS NOW UNDER PS 17, DCPO)",Phishing,2,7.06175236301103,125.60633076190972,2024-06,2024,6
1086,2024-06-26,BAGANIHAN,Phishing,5,7.140220453374961,125.55147343537504,2024-06,2024,6
1157,2024-06-27,COMMUNAL,Identity Theft,4,7.047581531587922,125.45521343161506,2024-06,2024,6
263,2024-06-27,TAMAYONG,Physical Injury,1,7.042025204570957,125.5244476966564,2024-06,2024,6
1042,2024-06-27,MARILOG,Theft,4,7.237216949451689,125.57751509066772,2024-06,2024,6
2784,2024-06-27,TAMBOBONG,Theft,2,7.237942862199022,125.49478074671568,2024-06,2024,6
3648,2024-06-27,SALAPAWAN,Vandalism,4,7.128995564236318,125.46004626337482,2024-06,2024,6
